-11.73250419,-0.101234768
-10.69722546,-1.216281562
6.815401321,4.889993709
-4.376495021,0.355413294
-1.250727585,-8.541721165
0.435108876,-7.14535792
-10.50516443,-1.884420537
-2.466678751,-6.440709317
-1.965623415,-0.749946791
-2.314501502,-1.062223725
-10.17355032,2.911733912
0.111669849,-1.558178029
-7.711233095,-2.345104752
-10.63353919,-2.23558859
-0.363024897,-6.458666921
-2.664743492,-9.251174409
-14.51589204,-0.047313
0.602407481,-6.721406854
-4.886128535,-2.74813748
-1.607663884,3.627472806
-1.256872557,-7.823353416
4.723017927,7.005631848
8.477491499,5.496153696
-3.052097466,-10.29916103
-6.317145594,-2.076047572
-0.566662134,-8.999917471
-3.236941093,0.005285382
-1.5777831,-1.408595648
-8.440528066,-0.341833646
-2.114749787,-8.339018527
-4.518681877,-3.766039604
-2.622588883,-5.522169415
6.458400069,9.368319171
-7.837592503,-2.124089297
-12.02945868,-0.023587081
-2.272526666,1.575099519
4.465678581,4.250964687
4.853241826,5.910554154
-11.53955681,3.756734884
6.417886616,4.021061618
-5.049507971,-0.367024423
-2.17870276,-7.110947801
-9.39947841,1.93096243
-13.66378636,-4.846073265
-13.33371865,-0.570727968
-0.879257554,-6.857212138
-10.58597122,0.589916574
-2.758710018,4.580043186
-4.659038136,2.478983357
-4.204012768,-7.209477909
5.283111506,5.063549974
10.40705869,5.452246086
-5.30729795,-2.210230095
-1.801024543,-7.967798447
-1.195774157,-8.776410141
11.43107898,5.971968041
-3.398816381,-2.473678161
9.002876594,5.664509707
-8.316104107,-2.551043376
6.054264504,9.774032426
0.180168791,-2.334756122
-1.892494267,-8.786042669
-0.559838547,-5.968151142
-6.99610649,2.699370434
-10.72069996,0.058687928
0.007039086,-8.209097905
-8.764787413,-3.265309175
7.768679914,6.890916709
-3.937860863,0.885401471
4.642645389,2.961857126
-0.470572482,-7.271764045
-0.877304201,-3.377422023
-12.50286936,0.986776606
-6.40667984,-0.433665168
6.708056319,6.814611413
9.316740623,7.863172042
-10.21614064,-4.155416979
-4.17631844,-8.466286365
5.025208927,5.345142136
-3.538609137,-4.928781807
1.381638274,-5.347440386
6.39645271,8.030041873
-0.22256366,-5.850609352
1.237146861,-7.755313872
-12.02997625,2.081602089
-10.85847684,0.028566697
6.787507433,2.948036644
-1.130092377,-6.685855506
7.478433473,5.847764636
-11.11056573,-2.147532161
6.616874115,5.390571715
8.925145661,5.402335976
-12.1621649,0.891305443
-2.265004368,-6.254696276
2.460372122,-6.573961257
-3.141197792,-9.280707497
5.630292722,7.995777735
-2.029750227,-9.868511957
5.555446044,6.322890489
9.425416997,8.047178632
7.122124637,5.538030684
-10.95644024,2.003051425
-3.389705094,-8.317404548
4.917431177,2.340508506
9.208626679,4.416363774
-5.616105245,1.156407647
-11.94671645,-1.500049266
3.386817145,5.096000383
0.361816065,-8.072400772
-5.862564277,-1.101173655
7.246764243,3.74616367
3.38057291,5.909510565
-1.986946449,-3.741625909
-6.324885109,-0.715870428
-12.25616871,0.844951714
6.557546597,5.369067487
1.255395631,-5.625842676
7.457628375,3.634522474
-0.249804721,-0.59654224
5.305760755,8.317815336
-5.384264906,-0.561638566
3.816499365,6.706069126
-10.21720156,2.972876356
-1.924503246,-5.038603688
0.506615219,-0.187002916
-3.857332647,-2.106193364
7.878563313,7.785931693
-10.47411889,-0.865759695
-10.49545794,-0.249381001
8.557689083,6.086335613
-13.35799101,-1.236716051
-2.700359472,-0.666984254
-11.22359503,3.220101991
-13.20316825,-0.149511549
-9.709356679,-2.922006162
0.456506605,2.725692579
-0.378632783,-7.877030215
-9.444925652,0.04509228
6.775603056,0.833479363
-5.250578941,-1.483768697
-1.558146245,-9.49271227
-1.824761016,-7.003486722
0.84363947,0.759945213
-2.09853973,1.210847415
7.175979182,10.54246536
-2.957234714,-2.135653659
-0.94323862,-0.660646754
-3.474746395,-0.874603186
-5.928210302,-0.957975984
3.685338712,8.119692345
-0.541550215,0.630482769
-10.5612423,-4.091650174
-12.75959754,-3.116951284
0.353860438,-6.178653277
-0.145472211,-1.385297342
-9.794281759,-2.507575873
-1.083073979,-3.769827165
-10.19288567,0.986205976
-9.798171058,-2.894069668
0.012238019,-1.414132132
-2.975942049,-3.916088716
-9.48860066,3.44947396
-10.34312723,-1.251299445
8.967651069,5.181455974
-3.436189393,-0.047667058
-9.063726731,2.262662397
-10.00865024,-2.681191151
-4.168843932,-3.297298953
-1.180997023,-10.11643828
9.271220446,7.639630152
-1.919923177,-5.187774538
8.823986294,6.03068236
-11.15744922,0.961648179
-4.44929318,0.929835983
7.733877467,3.294082721
-10.22965842,-1.63605862
-3.126315051,-7.966721618
-2.68061791,-1.566443261
-4.135781012,2.057229256
8.536755005,5.050881223
1.264624781,-6.604161913
9.230622044,4.666750515
-2.773259779,-7.680142127
-1.557956653,-6.708981341
-1.280154879,-7.639998923
7.65897407,7.46257966
-9.01573771,0.807066982
-13.9309703,4.366539186
-7.155258324,0.409402499
8.999900152,5.901155248
-2.907768116,-7.166754502
-3.198785488,0.227810457
-2.868699131,-7.220020719
6.003642726,7.272438844
-9.052408713,-0.923861231
-3.046888414,-7.191449525
1.432282165,-8.496947144
-1.656189769,-5.009205284
-1.087435211,-2.694212495
-1.630429568,-6.842787642
-0.998421173,-7.974322161
-3.013357134,-10.13611546
-1.055408379,-5.01163788
-8.684629359,1.992006134
0.425518675,-7.504499077
4.279895975,5.253434743
8.019085863,8.774072861
-0.33996893,-8.036675015
-0.059301719,-6.474556759
-13.45003453,0.351090197
-8.449176832,-3.514120322
-1.182733939,-5.340242629
-7.987001872,1.3945013
6.601449857,9.104611967
5.758107211,6.690405395
-5.639871541,0.826181788
-6.084868937,-0.34354043
-4.732097193,-1.517220808
11.10607851,4.983161314
-3.027965936,1.262295276
-9.367957576,-4.709828406
-3.081779956,-9.03187834
8.435811787,6.301607363
-3.700591392,3.225691936
-9.588229894,0.714914592
1.748580153,-7.979012244
0.681940596,-7.747152767
-1.449649016,-10.00798881
-2.194155829,-7.98326947
6.061983635,4.19524081
-8.852938764,0.538387854
1.53418133,-7.321117317
-10.05611756,-1.597293363
9.122544267,5.512160462
8.230247187,6.497171996
-3.327453445,-1.515169076
-9.308204628,-2.038926591
8.149585243,3.229740298
6.34865993,5.799796143
5.383019072,7.062708565
-0.909618407,-5.120586205
7.474728306,5.137876602
-9.829565445,-1.779089448
2.75636689,3.948170664
9.690347828,6.208049805
-0.874717716,-8.337982764
-5.316143357,-4.237975203
-0.061159089,-3.499484027
-0.965582455,-6.539861447
-8.57085576,-1.775731871
-3.621843043,-7.304514689
-2.392704191,-4.069701834
-3.909280256,-8.193047391
-3.379343859,-7.524953355
-12.31106355,-1.538549174
-4.794234066,1.368685866
-7.065270173,1.220018496
-2.153225434,-7.67322052
6.518089838,6.822970855
-10.92994056,-0.502837563
1.203403356,-6.736505492
-3.285082479,-7.26670308
8.832408452,3.758641301
-11.17589722,-0.229007438
6.938346075,2.50582885
-0.993876965,0.525469019
-12.96783889,-3.490310076
-2.242874669,0.457713654
-12.59282519,-2.988805668
10.29011641,3.719266437
1.980437252,-7.327800204
4.683407058,6.383937139
-1.782890542,-6.543102634
-12.70948158,1.983150489
-7.613495216,-0.933853079
9.275856879,3.253377424
-12.21795473,-1.946064309
-3.659834947,-7.640827262
-1.195783118,-10.80950953
-9.119374122,-0.882848651
-3.280034069,2.517207483
-2.740054566,-5.62563051
-6.818840468,-3.036173355
-1.818837228,1.922442825
0.68165188,-6.747327107
-2.366716459,-4.142996375
6.758486627,10.31831616
-6.584483347,1.621110914
-3.096021389,-7.514288673
8.204081123,1.700451884
-7.961870789,-2.11588903
-1.450201831,-4.469802689
-9.990507491,2.111500525
-2.085501853,2.963712371
-8.078123691,-2.568018969
7.309337923,5.807141196
-3.745459905,-5.879496774
-0.863113499,-5.289758144
-8.183721036,2.790737492
6.017700729,8.122022824
-9.875587647,-2.884744587
-1.774372242,-6.807533806
0.031658352,-10.64624308
-2.00843453,-5.985249775
-8.34664373,-2.25794832
-2.675256101,-0.62511618
-10.02893261,-0.438162773
-6.635788668,0.262611887
8.535818539,2.263991982
1.888933149,-8.513180015
-0.510555255,-6.197720647
7.122001198,7.026270029
-10.57006601,-2.073822285
-8.973306709,-0.557487628
10.42036777,6.570325025
-1.571237574,-9.208303465
-2.442506589,-0.102565412
-3.722012339,-4.814390458
7.832628489,4.439056381
-8.230957317,1.424118412
2.113850079,-3.042671062
-5.479105478,0.074927059
-8.646599102,-0.122763952
0.887014639,-7.917814876
0.293691029,2.670398021
-3.978118541,0.215085995
6.472188532,2.017002947
-4.274185823,2.493629121
1.274404027,-2.411746704
-5.278781475,-0.420385535
-0.591616957,-3.22235237
-12.21666239,-0.215523713
-3.029637245,2.684982974
7.681325801,7.065623205
7.659837528,0.034133706
-2.436894879,-9.333210525
-12.64780735,-4.709408407
3.527803742,4.74120672
-10.52356068,-0.450189069
-0.349617053,-5.78556945
-11.28476663,-3.160774697
-8.526706822,-2.251634795
-0.170021265,-10.26757394
1.30463239,-5.974880734
-2.702990267,-7.872150022
-0.138580618,-3.317045944
-11.51490584,0.957627862
-10.29172606,3.734084912
-5.616635671,1.93976487
1.625579325,-0.513235406
6.609725361,4.06161787
-0.006942319,-7.556418973
-8.982755586,1.178163721
3.896356464,1.375852645
-3.078920621,0.816095995
-10.56874555,-5.142468026
-3.709193391,0.258989424
-2.367890703,-1.58327379
-1.339685113,-7.121066227
-0.549480415,-1.655080316
-8.634736065,0.481604172
-2.796953926,-0.584763961
-7.56980182,-3.567059946
-5.788201093,-3.37948557
11.10385364,7.071900368
-2.023554782,-2.356486133
-1.98039729,-6.105390905
-1.56914442,-8.167219998
-12.00359671,-2.911057783
0.049025665,-9.866130743
10.78117528,6.796384826
-1.082871702,4.04276637
8.04026724,6.911936209
-3.001287262,-5.019226737
-4.003346789,-0.502647752
-0.735170244,-8.67397249
-0.533818433,-1.885840057
9.689244641,4.128082509
-10.46331567,1.128972442
-1.446294586,-9.71633195
-3.607832456,-8.045871459
0.050716189,-7.157271598
8.381847814,2.536577898
-9.358430877,-1.178526284
-0.485151214,-6.217863084
7.121757821,6.108606465
-3.530588993,1.206027117
-13.0941675,4.887740402
0.118397009,-8.602189913
1.141472089,-10.49592162
-7.747361292,1.094083889
-3.09894972,-6.396219014
-4.318148736,-3.598429959
6.285962337,7.232495921
11.46244986,4.076391213
5.083958872,3.138339898
7.965394046,4.833691732
-0.172407609,-7.967094588
12.34931046,4.941490602
7.257960177,4.60933277
0.836508158,-0.852206685
-1.696604934,-8.256385424
-2.464442337,-8.68394191
2.188970146,-2.547612507
-2.026296877,-7.193925414
